,author,published_at,updated_at,like_count,text
156,coolress,2023-08-25T03:36:46Z,2023-08-25T03:36:46Z,2,"India is actually overflowing with talent but the lid that stops it is INDIAN NATIONAL CONGRESS. F_CK CONGRESS , INVITE BJP. Thanks Modi ji for this gift."
157,Mind_Technology,2023-08-25T03:10:33Z,2023-08-25T03:10:33Z,1,Indians we are cheap and smart
158,Travel buddy,2023-08-25T01:26:53Z,2023-08-25T01:26:53Z,2,Usa always try to harm isro but isro know how to beat usa
159,Pravesh Kumar,2023-08-24T22:25:41Z,2023-08-24T22:25:41Z,5,"Yesterday, Chandrayana 3 landed on the lunar South pole, and is the the first country to do so, and was a Massive success.  Jai hind 🇮🇳!"
160,livefrearth,2023-08-24T22:00:44Z,2023-09-07T06:01:34Z,0,Nasa did it 50 years ago...and with primitive washing mashine computer&#39;s but whatever...Question is can ISRO amp up its technology sooner..Andhbhakts will bark watever
161,Anushka Halder,2023-08-24T21:14:48Z,2023-08-24T21:14:48Z,0,I am happy and proud of my country and I want to make my country more proud for that I’m studying hard to achieve all the dreams of my nation ❤
162,Najeeb Shah,2023-08-24T21:12:05Z,2023-08-24T21:12:05Z,0,"lol nasa did it DECADES ago, what a propaganda video"
163,Rudra,2023-08-24T20:59:49Z,2023-08-24T20:59:49Z,0,"I’m confused, why are we comparing to NaSa when India was competing with India’s ally Russia when it came to landing on the South Pole?"
164,mytube082007,2023-08-24T18:37:24Z,2023-08-24T18:37:24Z,1,"Why do we look at ISRO&#39;s success as humiliating anyone?  That&#39;s very childish of those who do that.  They are two different organizations, supported by very different societies, with very different cost of living, with very different constraints and goals.  ISRO&#39;s accomplishments are phenomenal but the science conducted by ISRO and NASA are vastly different.  Thus far, ISRO&#39;s objectives have been to perfect the launch, guidance, orbital precision and such technologies.  Science has taken a back seat until now.  As India&#39;s economy improves, basic science research will pick up and ISRO too will start doing more science, on top of the launch technology.  At that time, ISRO&#39;s mission cost will go up but it will never be the same as NASA because of reasons listed above.  The cost differential is no indicator of how one is more advanced than the other on any aspect."
165,ABHIRAJ SRIVASTAVA,2023-08-24T17:32:23Z,2023-08-24T17:32:23Z,1,It got recommended to me after chandrayan 3 successfully landed!
166,Jorge Valladares,2023-08-24T15:42:25Z,2023-08-24T15:42:25Z,0,Businesses make lots of profits from the government. From the Pentagon to NASA. That&#39;s why we have so many billionaires. And some in government want to eliminate Social security retirement.
167,Prosenjit Biswas,2023-08-24T14:11:09Z,2023-08-24T14:11:09Z,0,Its not Isorrow .... 🤣
168,Jessica jones,2023-08-24T14:07:58Z,2023-08-24T14:07:58Z,8,Anyone here after chandrayan 3 success 🙋
169,TANMAY MALL,2023-08-24T12:58:53Z,2023-08-24T12:58:53Z,0,"the thing about NASA&#39;s missions is that it almost always discoveres new things unlike ISRO&#39;s space mission. ISRO did discover evidence of water on the moon. if i am missing anything , mention it in the replies"
170,Osama Jable,2023-08-24T12:26:19Z,2023-08-24T12:26:19Z,2,Chandriyaan 3 SUCCESSFULL  making INDIA The first country to  Land on the Moon&#39;s South pole
171,The Silver Sergeant,2023-08-24T11:48:23Z,2023-08-24T11:48:43Z,0,Bogus title.  Bogus arguments.
172,Prasanna J,2023-08-24T09:55:53Z,2023-08-24T09:55:53Z,563,"** Interesting Fact:**  Scientists at ISRO were so confident about this landing, that ISRO chairmen stated &quot;If everything fails, if all the sensors fail, nothing works, still it (Vikram Lander) will make a landing. That’s how it has been designed&quot;"
173,Vikas Bidurukoti,2023-08-24T09:48:15Z,2023-08-24T09:48:15Z,2,The day came Underdog came into limelight India Successfully landed on Moon&#39;s Southpole❤️ proud moment.
174,Aditya,2023-08-24T08:38:43Z,2023-08-24T08:38:43Z,5,Char chawani ghode pe <br>Nasa Isro ke ❤de pe
175,Dinosaur earth,2023-08-24T08:28:29Z,2023-08-24T08:28:29Z,7,India<br><br>4th country to land on the moon<br>1st country to land on the south pole of the moon
176,ManISh,2023-08-24T08:12:15Z,2023-08-24T08:12:15Z,11,ISRO Did it🗿... They made India Proud again ..India has Become First Country to land on Moon South Pole🇮🇳🔥
177,Razor Gaming 3.0,2023-08-24T07:20:09Z,2023-08-24T07:20:09Z,0,"<a href=""https://www.youtube.com/watch?v=Z_8F_jazYjc&amp;t=2m05s"">2:05</a> wrong spelling of 7 years he wrote “7 yeas” 😂"
178,Vikash Kumar,2023-08-24T07:15:39Z,2023-08-24T07:15:39Z,6,How many of you are watching after chandrayan 3 success
179,A R,2023-08-24T07:09:13Z,2023-08-24T07:09:13Z,0,"I&#39;m from India and 1. NASA is a pioneer, 2. They have helped out our space programme such as for Gaganyaan (manned space programme of ISRO), 3. There is difference in purchasing power between India and USA so obviously budgets cannot be compared... so I feel such NASA VS ISRO videos make no sense... NASA achieved in 1960s what we are still trying now... though I am immensely proud of ISRO and its scientists but better we keep our head down and work hard than making fun of others"
180,Swapnil Choudhary,2023-08-24T07:01:30Z,2023-08-24T07:01:30Z,0,"Meh, we Indians love NASA. We love ISRO. We love science. At our heart we just want progress and nothing else."
181,Shreya56,2023-08-24T06:49:48Z,2023-08-24T06:49:48Z,1,CONGRATS INDIA !!
182,Plabon Bose,2023-08-24T06:41:28Z,2023-08-24T06:41:28Z,3,"Im&#39; here after the success of Chandrayan 3, first successful soft landing on the south pole of the moon. Who else?"
183,sanket'sbrush,2023-08-24T06:27:27Z,2023-08-24T06:27:27Z,1,Eye_saa_ro 🤣
184,Shashank N,2023-08-24T06:06:49Z,2023-08-24T06:06:49Z,3,It&#39;s 2023 and India&#39;s Chandrayaan-3 has soft landed on the moon&#39;s south pole<br>A proud moment to every 🇮🇳
185,Rain RBLX,2023-08-24T06:03:21Z,2023-08-24T06:03:21Z,2,We Have Finally Became the First Country to Land on the south pole of the moon<br>Proud to be Indian. Jai mata di
186,Vikash Kumar,2023-08-24T05:56:43Z,2023-08-24T05:56:43Z,1,Watching it after CHANDRAYAN 3 success😊😊
187,codex,2023-08-24T05:21:12Z,2023-08-24T05:21:12Z,1,Here after the success of chandrayaan 3!🚀
188,Racker 2.0,2023-08-24T05:18:25Z,2023-08-24T05:18:25Z,2,ISRO is no underdog it&#39;s undergod
189,sam jacob,2023-08-24T05:15:45Z,2023-08-24T05:16:58Z,1,indian moon mission - $ 72 million.<br>Hollywood movie GRAVITY budget - $ 110 million.
190,Sulagna Lahiri,2023-08-24T05:11:18Z,2023-08-24T05:11:18Z,1,"This is a good researched feature, you have brought back the names of such scientists we almost forgot.."
191,Lost soul,2023-08-24T05:09:01Z,2023-08-24T05:09:01Z,0,Nice information
192,Praveen,2023-08-24T05:06:44Z,2023-08-24T05:06:44Z,1,Here after the successful Chandrayan 3 🇮🇳🇮🇳
193,Asheesh Kumar,2023-08-24T05:00:29Z,2023-08-24T05:00:29Z,1,Guess what we did land chadrayaan 3 on lunar south pole yesterday!!!
194,Abhimanyu,2023-08-24T04:19:43Z,2023-08-24T04:19:43Z,3,We are not humiliating. Actually we don&#39;t have budget 😂
195,Shruti B,2023-08-24T03:49:09Z,2023-08-24T03:49:09Z,0,It&#39;s important to realise that it was a cost effective project
196,Peeves The poltergeist,2023-08-24T03:35:37Z,2023-08-24T10:49:16Z,7,It’s coincidence that youtube recommended this video today. Chandrayaan 3 has soft landed successfully 🇮🇳
197,Anurag rathore,2023-08-24T03:17:39Z,2023-08-24T03:17:39Z,1,It&#39;s undergod not underdog.
198,Ddr Rida,2023-08-24T03:02:35Z,2023-08-24T03:02:35Z,0,"Bro NASA, we have GUJARATIS AND MALWARIES IN INDIA😂😂😂..REST IS HISTORY NOW❤❤"
199,HARRYZ HERE,2023-08-24T02:30:36Z,2023-08-24T02:30:36Z,2,Its 2023 August 23 India reached moon safely ❤.
200,peaches,2023-08-24T02:01:48Z,2023-08-24T02:01:48Z,1,"ISRO is not trying to humiliate NASA  or anything we respect and admire nasa as much as isro , space is a competition with yourself and not with other countries we need to do better bit by bit in every try and  Indian scientists just tried to win the failure they faced in chandrayan 2 they correct every mistake that happened with it and this success is very much more than humiliating someone rather this is just about our pride not humiliation"
201,Abu,2023-08-24T01:41:47Z,2023-08-24T01:41:47Z,1,Chandrayan 3 landed successfully!
202,Manu Suresh,2023-08-24T01:37:44Z,2023-08-24T01:37:44Z,2,Dude Chandrayaan 3 is a success ♥️.
203,Divya's tour,2023-08-24T01:27:03Z,2023-08-24T01:27:03Z,1,It is not I-S-R-O spell it together
204,shashya a,2023-08-23T21:55:48Z,2023-08-23T21:55:48Z,2,You sound very funny when you take the name &quot;isro&quot;..however origins of indian space research and knowledge dates back to ancient times and we know it is beyond western understandings bcz they are so self centered in their approach to appreciate what indian knowledge system has given to world which existed even before western understandings of counting...celebrate chandyaan 3
205,Rajarshi Sengupta,2023-08-23T20:28:05Z,2023-08-23T20:28:05Z,228,"ISRO did a soft landing on Moon today with Chandrayaan III, the Pragyan rover got deployed on the Lunar surface few hours back. The budget of Making Interstellar Movie was $165 Millions, the Budget of Chandrayaan III is $75 Millions. That&#39;s ISRO for you."
206,stop replying to me,2023-08-23T19:47:38Z,2023-08-23T19:47:38Z,0,Is it not cause of our exchange rate -
207,Preet Sharma,2023-08-23T19:21:00Z,2023-08-23T19:21:00Z,0,"<a href=""https://youtube.com/shorts/JLJpKVo4K-k?feature=share"">https://youtube.com/shorts/JLJpKVo4K-k?feature=share</a>"
208,Nishant Mishra,2023-08-23T19:18:25Z,2023-08-23T19:18:25Z,0,"those who have humble beginings go much farer as compared to others for india its not a race for us it our way of life india has given so much to the world in the terms of knowledge thats what we are trying to do with our space programes as well , we want to give something to the mankind"
209,Johnny,2023-08-23T18:58:08Z,2023-08-23T18:58:08Z,0,"NASA and USSR were pioneers for space exploration, they started from scratch. The rest had everything ready for them"
210,Hariom singh,2023-08-23T18:48:38Z,2023-08-23T18:48:38Z,0,Your pronunciation of ISRO is making me uncomfortable!
211,ELITE_Swaman,2023-08-23T18:35:51Z,2023-08-23T18:35:51Z,3,"<b>YouTube is recommending me this video on 23rd Agust 2023 after Chandrayan 3 had a soft landing on the south pole moon, I think YouTube algorithm knows better than Indians</b>"
212,Parv Jain,2023-08-23T18:23:54Z,2023-08-23T18:23:54Z,1,Here after Chandrayan 3 successfully lands on the moon
213,Shivam Mishra,2023-08-23T18:23:21Z,2023-08-23T18:23:21Z,5,Oppenheimer:  Rs  800 Cr<br><br>Chandrayan 3: Rs 615 Cr
214,Priyanka Das,2023-08-23T18:22:29Z,2023-08-23T18:22:29Z,0,Done 🙏🏽🇮🇳 Chandrayan 3 on moon
215,Brahmpreet,2023-08-23T18:05:58Z,2023-08-23T18:05:58Z,0,Ha ! That&#39;s the great reason why I&#39;m proud to be an Indian besides Channdrayan 3 has also succeeded in less expenses. 🎉🇮🇳🙂
216,Rishi Gaming,2023-08-23T17:58:23Z,2023-08-23T17:58:23Z,0,Chandraayan-3 is a success!
217,harsh mourya,2023-08-23T17:55:20Z,2023-08-23T17:55:20Z,0,This video i found after chandrayan 3
218,srikanth k,2023-08-23T17:54:44Z,2023-08-23T17:54:44Z,1,Recommended video after Chandrayaan 3 softlanding
219,Nandhkishor K,2023-08-23T17:45:53Z,2023-08-23T17:46:51Z,1,From Cycle to the moon<br><br>What a great journey of ISRO
220,Vijay Devaraj,2023-08-23T17:41:47Z,2023-08-23T17:41:47Z,0,India ISROcking.......!
221,habibi_iz,2023-08-23T17:33:29Z,2023-08-23T17:33:29Z,0,You can pronounce it as (is-ro) don&#39;t need to say I S R O just like you pronounce (Na-Sa)
222,Chirag Das,2023-08-23T17:29:50Z,2023-08-23T17:29:50Z,0,Today India landed in moon
223,Ashish's ...,2023-08-23T17:11:20Z,2023-08-23T17:11:20Z,2,We did it..India lands on moon sounth pole successfully..proud to be an indiam❤🎉🇮🇳🇮🇳🤓
224,Samriddha Chatterjee,2023-08-23T17:10:50Z,2023-08-23T17:10:50Z,2,"And that brings us to today, 23rd August, 2023. India as of today is the first country to have soft-landed on the lunar south pole."
225,Prajith M.P,2023-08-23T16:56:56Z,2023-08-23T16:56:56Z,4,How many watching after Chandrayan 3 success..? 👌
226,Virja,2023-08-23T16:49:52Z,2023-08-23T16:49:52Z,4,Wow! Just became the first contry to successfully land on the south pole of the moon
227,eswarjj,2023-08-23T16:48:59Z,2023-08-23T16:48:59Z,1,"I’d take everything coming out of this unhinged person’s mouth (or X) with a grain of salt. India is doing great things in aerospace. But I also think NASA has a pretty good history. We are talking of different achievements, in different eras etc. As long as they are achieving their underlying goals, that’s all that matters. We would need everything else to be the same to compare costs. NASA and all other space agencies need better Marketing teams."
228,myshorts,2023-08-23T16:48:26Z,2023-08-23T16:48:26Z,1,and today we landed on moon
229,Mezmerizelm10,2023-08-23T16:47:15Z,2023-08-23T16:47:15Z,2,Who is here after the Changrayaan 3 successful landing<br>👇
230,Kichu,2023-08-23T16:45:11Z,2023-08-23T16:45:11Z,2,A. P. J. Abdul Kalam
231,Kenny,2023-08-23T16:19:43Z,2023-08-23T16:19:43Z,5,Who&#39;s here after the Successful landing of Chandrayan 3 ? Huge congrats to ISRO
232,Saurabh Rao,2023-08-23T16:15:23Z,2023-08-23T16:15:23Z,0,Today on 23.08.2023 India successfully soft landed on Moon’s South Pole through Chandrayaan 3
233,LALA 😎,2023-08-23T16:11:12Z,2023-08-23T16:11:12Z,1,"Who is here after isro <a href=""http://www.youtube.com/results?search_query=%23chandrayaan"">#chandrayaan</a> succes mission 🇮🇳🇮🇳"
234,Leela Kalyan,2023-08-23T15:51:49Z,2023-08-23T15:51:49Z,3,Just landed on the south pole of the moon. Jai hind
235,🐯 Tiger,2023-08-23T15:45:57Z,2023-08-23T15:45:57Z,1,And today india creates another history<br>The first country who landed on moon South pole
236,Yours_Aki,2023-08-23T15:42:47Z,2023-08-23T15:42:47Z,2,Guess what.  You were. Right..
237,4,2023-08-23T15:19:27Z,2023-08-23T15:19:27Z,1,ISRO just began its journey...NASA achieved a lot already.
238,shogun,2023-08-23T15:09:47Z,2023-08-23T15:09:47Z,2,"Today, India has become the first country in the world to reach the Moon&#39;s South Pole!<br><br>Jai Hind 🇮🇳"
239,Khushi Patel,2023-08-23T14:53:38Z,2023-08-23T14:53:38Z,0,"And today finally we achieved a successful soft landing <a href=""http://www.youtube.com/results?search_query=%23chandrayan3"">#chandrayan3</a>"
240,technerdboi,2023-08-23T14:53:06Z,2023-08-23T14:53:06Z,0,seriously india is insulting us do bad
241,nitpow125,2023-08-23T14:44:45Z,2023-08-23T14:44:55Z,2,Chandraayan 3 budget ~78million USD. Interstellar (movie) budget is like upwards of ~150million USD... I guess that explains the dopeness of isro
242,Samridh Amla,2023-08-23T14:41:02Z,2023-08-23T14:41:02Z,0,"and we have nailed it today, Jai Hind!"
243,Mohit Nehete,2023-08-23T14:34:55Z,2023-08-23T14:34:55Z,0,"<a href=""https://www.youtube.com/watch?v=Z_8F_jazYjc&amp;t=8m14s"">8:14</a> about 2 hours ago the chandrayaan 3 landed on the surface of the moon"
